node_id,x,y,radius
1,743,18,21.840329667841555
2,40,107,42.190046219457976
3,40,110,42.579337712087536
4,743,184,30.870698080866262
5,806,196,36.05551275463989
6,306,202,27.65863337187866
7,726,204,26.92582403567252
8,784,267,28.0
9,47,377,30.805843601498726
10,19,559,27.80287754891569
11,418,565,23.53720459187964
12,955,577,32.984845004941285
13,616,641,22.0
14,884,699,32.984845004941285
15,336,717,24.73863375370596
16,169,717,22.80350850198276
17,449,726,35.11409973215888
18,404,729,26.019223662515376
19,455,738,38.600518131237564
20,656,745,39.56008088970496
21,656,781,44.64302857109943
22,167,782,31.76476034853718
23,383,809,30.01666203960727
24,645,809,44.94441010848846
25,191,809,33.52610922848042
26,55,810,31.38470965295043
27,789,811,19.6468827043885
28,535,814,28.319604517012593
29,273,823,27.073972741361768
30,1067,836,33.0
31,504,851,43.289721643826724
32,475,851,43.0
33,499,851,43.73785545725808
34,276,865,30.265491900843113
35,364,865,21.587033144922902
36,648,877,33.015148038438355
37,187,881,28.635642126552707
