node_id,x,y,radius
1,124,28,30.4138126514911
2,828,54,55.57877292636101
3,877,54,55.0
4,1110,58,18.24828759089466
5,1089,60,20.8806130178211
6,1017,87,40.049968789001575
7,944,88,42.95346318982906
8,1049,95,38.07886552931954
9,1100,158,28.0
10,193,349,52.009614495783374
11,219,565,54.230987451824994
12,253,573,62.177166226839255
13,459,663,38.27531841800928
14,718,697,56.0
15,931,740,50.92150822589606
16,418,770,37.107950630558946
17,722,781,61.0
18,263,790,38.0
19,839,794,60.0
20,812,794,60.0
21,320,807,35.0
22,963,818,31.144823004794873
23,868,857,46.17358552246078
24,906,858,45.27692569068709
25,90,866,41.78516483155236
