node_id,x,y,radius
1,985,10,11.0
2,751,21,22.80350850198276
3,752,28,23.0
4,739,191,35.77708763999664
5,288,208,29.017236257093817
6,266,209,29.154759474226502
7,716,217,31.78049716414141
8,14,304,13.0
9,508,348,25.96150997149434
10,344,378,29.410882339705484
11,43,379,28.0
12,662,453,22.47220505424423
13,718,465,29.120439557122072
14,1053,517,25.96150997149434
15,22,565,31.064449134018133
16,296,642,33.24154027718932
17,325,644,32.0
18,942,657,24.515301344262525
19,605,661,25.96150997149434
20,162,721,18.439088914585774
21,465,741,30.870698080866262
22,448,745,28.861739379323623
23,165,790,31.016124838541646
24,647,799,42.190046219457976
25,440,814,29.068883707497267
26,195,815,33.54101966249684
27,56,827,31.575306807693888
28,336,841,43.01162633521314
29,352,841,40.01249804748511
30,1068,845,35.014282800023196
31,357,857,34.713109915419565
32,275,858,25.96150997149434
33,783,861,36.40054944640259
34,790,864,35.73513677041127
35,56,879,25.079872407968907
36,646,879,31.622776601683793
37,193,882,23.345235059857504
38,462,883,24.596747752497688
