node_id,x,y,radius
1,955,18,19.235384061671343
2,17,26,21.540659228538015
3,511,56,57.14017850864661
4,675,67,70.03570517957252
5,374,82,32.14031735997639
6,200,88,32.31098884280702
7,675,95,72.12489168102785
8,109,105,43.56604182158393
9,154,111,40.44749683231337
10,609,112,57.584720195551874
11,37,122,39.84971769034255
12,300,129,29.120439557122072
13,295,185,47.43416490252569
14,40,211,34.92849839314596
15,788,217,50.0
16,369,225,55.0
17,412,227,62.93647591023825
18,427,265,67.0
19,518,266,70.8801805866774
20,112,275,28.0
21,109,296,27.85677655436824
22,828,305,83.95236744726142
23,1099,307,31.622776601683793
24,118,342,28.160255680657446
25,595,343,71.17583859709698
26,1006,347,69.2314957226839
27,318,351,51.884487084291386
28,183,367,51.478150704935004
29,202,395,67.36467917239716
30,782,401,70.21395872616783
31,1042,414,33.0
32,708,414,77.0
33,708,457,82.86132994346639
34,201,476,69.77105417004964
35,126,483,21.213203435596427
36,608,490,74.73285756613352
37,653,490,77.1621668954417
38,207,535,68.0
39,155,558,49.76946855251722
40,607,649,54.91812087098393
41,572,664,69.26037828369117
42,963,666,14.422205101855956
43,569,680,73.16419889536138
44,156,699,71.0
45,172,699,71.11258679024411
46,71,708,66.0
47,1106,721,27.202941017470888
48,934,741,16.1245154965971
49,994,828,20.396078054371138
50,897,832,15.297058540778355
51,1084,845,23.769728648009426
52,1008,849,18.439088914585774
53,591,860,47.53945729601885
54,1088,887,17.0
55,228,889,18.681541692269406
56,410,893,13.0
