node_id,x,y,radius
1,758,15,11.0
2,843,17,20.8806130178211
3,994,25,28.0
4,860,65,14.866068747318506
5,801,93,17.029386365926403
6,1112,117,20.518284528683193
7,885,126,18.788294228055936
8,1013,129,27.730849247724095
9,88,310,12.649110640673518
10,8,349,12.529964086141668
11,55,350,9.848857801796104
12,66,427,20.0
13,90,435,15.264337522473747
14,9,465,11.0
15,26,469,14.035668847618199
16,834,552,14.317821063276353
17,1065,556,26.0
18,856,575,15.811388300841896
19,1006,578,30.066592756745816
20,430,586,52.03844732503075
21,7,624,11.40175425099138
22,45,631,8.94427190999916
23,786,651,35.90264614203248
24,411,691,87.00574693662483
25,448,692,85.14693182963201
26,1107,697,25.079872407968907
27,260,704,35.608987629529715
28,289,741,52.009614495783374
29,781,758,21.37755832643195
30,817,767,22.0
31,495,773,63.812224534175265
32,264,790,41.30375285612676
33,1012,805,25.0
34,816,829,23.08679276123039
35,745,832,11.180339887498949
36,784,845,20.248456731316587
37,98,847,16.401219466856727
38,195,849,44.181444068749045
39,240,849,50.53711507397311
40,1078,851,29.427877939124322
41,895,857,30.59411708155671
42,119,874,30.066592756745816
