node_id,x,y,radius
1,124,19,16.15549442140351
2,533,36,15.811388300841896
3,1075,93,30.0
4,215,102,18.110770276274835
5,835,114,23.08679276123039
6,218,152,27.0
7,1085,176,25.709920264364882
8,28,186,22.090722034374522
9,972,191,29.068883707497267
10,371,194,27.65863337187866
11,367,222,30.0
12,1108,241,19.1049731745428
13,273,242,23.194827009486403
14,993,252,28.792360097775937
15,312,275,18.027756377319946
16,738,282,18.681541692269406
17,1102,314,27.51363298439521
18,312,320,18.027756377319946
19,765,322,19.235384061671343
20,847,331,18.027756377319946
21,735,335,19.4164878389476
22,988,375,17.0
23,957,404,12.36931687685298
24,604,416,19.0
25,532,424,21.0
26,992,430,28.653097563788805
27,1115,431,16.15549442140351
28,604,444,18.0
29,439,478,17.72004514666935
30,541,482,28.0178514522438
31,581,483,29.614185789921695
32,340,515,18.0
33,376,517,22.80350850198276
34,494,530,16.492422502470642
35,590,536,29.017236257093817
36,116,548,25.317977802344327
37,19,561,26.832815729997478
38,314,570,25.45584412271571
39,544,581,18.973665961010276
40,637,582,29.0
41,661,588,34.132096331752024
42,956,596,25.709920264364882
43,582,622,14.0
44,136,627,22.47220505424423
45,198,642,19.0
46,582,653,14.0
47,94,680,30.805843601498726
48,695,687,18.0
49,596,691,14.317821063276353
50,962,715,32.0
51,740,730,20.024984394500787
52,277,764,11.40175425099138
53,639,765,18.0
54,882,767,22.20360331117452
55,113,773,12.165525060596439
56,828,792,31.0
57,793,792,31.0
58,637,815,14.0
59,659,867,18.601075237738275
60,748,874,33.54101966249684
61,413,893,12.529964086141668
