node_id,x,y,radius
1,863,7,9.848857801796104
2,670,31,31.25699921617557
3,121,52,25.317977802344327
4,154,73,21.02379604162864
5,232,81,18.0
6,1088,94,39.0
7,1088,134,40.0
8,156,137,17.46424919657298
9,213,143,20.396078054371138
10,911,164,14.317821063276353
11,13,180,14.035668847618199
12,55,181,27.586228448267445
13,989,189,28.0
14,362,192,26.0
15,66,192,30.4138126514911
16,764,194,22.47220505424423
17,844,197,31.32091952673165
18,992,258,21.470910553583888
19,1088,291,20.0
20,841,329,20.8806130178211
21,309,339,26.627053911388696
22,234,352,27.65863337187866
23,234,358,27.0
24,308,382,19.6468827043885
25,623,414,21.840329667841555
26,335,453,17.0
27,448,465,29.614185789921695
28,396,472,20.223748416156685
29,521,475,30.463092423455635
30,521,479,33.1058907144937
31,29,523,38.01315561749642
32,104,527,26.92582403567252
33,446,572,21.0
34,383,575,21.37755832643195
35,348,577,21.37755832643195
36,943,588,35.17101079013795
37,504,608,21.840329667841555
38,469,610,23.08679276123039
39,978,631,39.21734310225516
40,312,656,16.0312195418814
41,542,662,21.0
42,365,666,15.297058540778355
43,561,697,18.788294228055936
44,243,714,17.88854381999832
45,657,720,25.0
46,978,721,32.38826948140329
47,715,728,29.410882339705484
48,584,774,20.248456731316587
49,168,779,27.0
50,772,779,26.92582403567252
51,823,792,17.11724276862369
52,773,818,26.019223662515376
53,52,839,17.0
54,759,856,26.40075756488817
55,696,869,18.0
56,696,885,19.0
57,761,885,19.0
