node_id,x,y,radius
1,264,63,31.016124838541646
2,187,104,30.23243291566195
3,1057,106,37.12142238654117
4,503,136,27.0
5,468,209,32.0
6,49,251,28.792360097775937
7,499,318,29.832867780352597
8,277,322,34.17601498127012
9,47,358,31.304951684997057
10,768,359,27.730849247724095
11,661,392,21.18962010041709
12,228,469,26.0
13,430,508,23.40939982143925
14,418,583,21.93171219946131
15,514,584,24.515301344262525
16,290,662,39.81205847478876
17,640,678,27.730849247724095
18,782,685,31.25699921617557
19,36,713,41.97618372363071
20,722,841,30.0
21,301,879,26.0
22,702,885,22.20360331117452
