node_id,x,y,radius
1,44,18,20.0
2,155,23,25.0
3,925,24,25.709920264364882
4,803,203,20.615528128088304
5,27,241,24.0
6,720,314,29.614185789921695
7,53,394,21.213203435596427
8,543,401,23.769728648009426
9,226,456,28.0
10,226,481,26.0
11,591,507,20.396078054371138
12,533,541,25.298221281347036
13,201,570,26.68332812825267
14,705,570,31.0
15,156,620,31.0
16,336,631,27.65863337187866
17,41,650,26.0
18,471,668,25.079872407968907
19,39,672,27.202941017470888
20,787,672,20.0
21,162,673,26.076809620810597
22,542,695,26.019223662515376
23,58,748,16.0
24,371,765,31.400636936215164
25,506,777,10.0
26,891,780,29.0
27,460,794,21.0
28,590,799,23.0
29,346,808,28.0
30,531,810,21.18962010041709
31,655,832,27.459060435491963
32,226,847,22.0
33,258,848,21.0
34,448,856,26.92582403567252
35,846,860,26.832815729997478
36,69,865,26.0
37,459,865,25.238858928247925
38,508,866,22.0
39,30,883,21.540659228538015
40,340,887,14.142135623730951
