node_id,x,y,radius
1,411,13,14.0
2,745,34,35.0
3,208,41,43.0
4,116,44,47.43416490252569
5,316,48,48.25971404805462
6,341,59,45.60701700396552
7,208,61,43.0
8,132,115,52.03844732503075
9,822,159,46.0
10,893,247,57.3149195236284
11,1049,253,58.249463516842795
12,895,257,67.11929677819934
13,118,313,48.041648597857254
14,971,476,71.06335201775947
15,1060,484,71.34423592694787
16,1032,484,75.13321502504735
17,850,525,66.94027188471824
18,802,529,69.85699678629192
19,1116,568,12.041594578792296
20,719,676,47.265209192385896
21,599,794,37.33630940518894
22,999,837,16.1245154965971
23,1096,846,31.144823004794873
24,205,875,29.832867780352597
