node_id,x,y,radius
1,174,79,18.973665961010276
2,1123,87,5.385164807134504
3,203,98,16.55294535724685
4,1077,107,34.713109915419565
5,477,129,23.0
6,207,143,23.323807579381203
7,129,149,14.142135623730951
8,194,164,23.345235059857504
9,1082,166,23.0
10,185,168,24.08318915758459
11,234,179,11.180339887498949
12,970,197,32.01562118716424
13,389,200,20.396078054371138
14,83,226,31.38470965295043
15,990,234,33.015148038438355
16,18,239,19.235384061671343
17,260,255,17.11724276862369
18,993,262,33.24154027718932
19,299,274,20.12461179749811
20,1112,294,8.54400374531753
21,140,313,21.0
22,703,317,20.223748416156685
23,1078,319,9.0
24,887,373,23.430749027719962
25,251,376,20.248456731316587
26,983,378,25.0
27,327,390,23.323807579381203
28,955,390,20.615528128088304
29,487,404,16.278820596099706
30,602,422,16.492422502470642
31,1031,441,20.396078054371138
32,672,454,19.924858845171276
33,623,462,14.560219778561036
34,991,463,23.0
35,553,489,18.027756377319946
36,307,518,21.587033144922902
37,603,529,26.627053911388696
38,305,541,20.0
39,617,542,27.892651361962706
40,116,558,22.0
41,307,565,19.0
42,732,565,38.3275357934736
43,612,584,18.681541692269406
44,295,604,15.0
45,778,612,34.0147027033899
46,648,620,20.615528128088304
47,166,638,18.24828759089466
48,138,673,19.313207915827967
49,631,681,18.973665961010276
50,731,683,21.840329667841555
51,662,696,12.36931687685298
52,930,705,31.016124838541646
53,873,774,22.825424421026653
54,767,789,25.495097567963924
55,636,796,15.0
56,834,798,21.0
57,849,832,27.0
58,863,832,28.071337695236398
59,365,884,21.0
60,710,887,20.8806130178211
