node_id,x,y,radius
1,101,5,7.0
2,737,15,18.027756377319946
3,80,86,40.0
4,88,119,38.948684188300895
5,744,185,29.120439557122072
6,310,190,25.96150997149434
7,808,198,37.33630940518894
8,1082,233,25.179356624028344
9,797,268,33.37663853655727
10,51,376,33.61547262794322
11,18,558,26.627053911388696
12,652,572,14.035668847618199
13,946,575,31.016124838541646
14,617,635,22.0
15,882,699,35.05709628591621
16,460,705,19.697715603592208
17,25,711,35.510561809129406
18,177,713,24.0
19,665,735,37.57658845611187
20,357,736,45.880278987817846
21,473,739,21.840329667841555
22,356,745,46.486557196677836
23,882,751,35.35533905932738
24,535,751,26.419689627245813
25,174,784,35.0
26,689,796,20.09975124224178
27,383,805,25.495097567963924
28,54,805,30.01666203960727
29,191,805,38.62641583165593
30,262,812,25.0
31,1067,834,32.0
32,654,846,27.073972741361768
33,469,848,36.0
34,524,848,49.24428900898052
35,548,859,44.553338819890925
36,655,861,29.0
37,366,870,24.166091947189145
38,177,880,25.632011235952593
39,63,883,21.0
