node_id,x,y,radius
1,117,20,22.80350850198276
2,643,41,17.0
3,117,44,21.0
4,153,73,17.72004514666935
5,683,77,20.615528128088304
6,1086,90,34.0
7,149,138,16.1245154965971
8,217,142,24.73863375370596
9,44,181,26.570660511172846
10,827,189,27.730849247724095
11,73,198,31.575306807693888
12,752,200,21.0
13,363,217,33.0
14,359,218,32.14031735997639
15,745,280,18.439088914585774
16,1092,287,19.4164878389476
17,1095,309,21.0
18,765,317,16.15549442140351
19,317,328,24.186773244895647
20,843,327,23.706539182259394
21,1001,384,20.248456731316587
22,538,412,14.0
23,612,413,22.20360331117452
24,529,467,23.706539182259394
25,450,475,31.240998703626616
26,460,480,30.4138126514911
27,531,482,23.021728866442675
28,333,514,12.041594578792296
29,375,516,16.0312195418814
30,487,528,26.0
31,27,532,38.58756276314948
32,110,538,28.231188426986208
33,487,552,26.0
34,313,567,25.079872407968907
35,402,575,10.198039027185569
36,585,579,24.0
37,511,580,19.1049731745428
38,509,593,18.384776310850235
39,456,597,23.53720459187964
40,958,602,32.7566787083184
41,133,616,21.02379604162864
42,194,633,17.46424919657298
43,564,672,24.698178070456937
44,566,686,22.090722034374522
45,197,713,14.866068747318506
46,712,719,42.05948168962618
47,971,719,34.0
48,192,763,18.384776310850235
49,239,764,13.601470508735444
50,797,791,30.0
51,53,844,14.317821063276353
52,753,874,30.0
53,748,875,31.76476034853718
54,314,888,18.973665961010276
