node_id,x,y,radius
1,243,19,21.587033144922902
2,848,19,25.0
3,332,31,15.652475842498529
4,353,54,25.0
5,364,54,25.0
6,838,82,19.4164878389476
7,691,101,20.248456731316587
8,688,108,22.20360331117452
9,1036,114,22.0
10,848,119,15.524174696260024
11,1107,127,23.769728648009426
12,1066,127,24.596747752497688
13,564,146,17.0
14,912,165,22.02271554554524
15,778,193,14.560219778561036
16,883,214,16.0312195418814
17,170,345,8.54400374531753
18,834,407,9.848857801796104
19,111,409,21.587033144922902
20,907,424,17.029386365926403
21,966,445,27.018512172212592
22,145,454,21.0
23,1064,456,26.076809620810597
24,870,460,22.135943621178654
25,986,485,43.0
26,1003,485,43.0
27,121,536,18.0
28,921,559,23.08679276123039
29,1084,564,20.0
30,764,580,24.0
31,762,594,23.345235059857504
32,82,604,24.0
33,767,694,21.0
34,9,704,11.0
35,385,718,49.658836071740545
36,1037,747,31.25699921617557
37,763,751,25.632011235952593
38,517,796,16.55294535724685
39,1027,803,28.0
40,359,813,65.19202405202648
41,792,817,18.0
42,260,820,19.697715603592208
43,1119,837,10.04987562112089
44,295,842,37.656340767525464
45,734,842,19.6468827043885
46,753,843,19.0
47,894,858,28.284271247461902
48,508,881,23.0
49,1073,893,13.601470508735444
