node_id,x,y,radius
1,123,17,18.0
2,428,31,26.0
3,1100,32,30.364452901377952
4,124,44,19.924858845171276
5,12,60,17.46424919657298
6,162,128,31.953090617340916
7,138,129,27.0
8,159,129,30.083217912982647
9,998,184,29.0
10,546,234,27.202941017470888
11,183,254,26.68332812825267
12,577,257,24.186773244895647
13,58,258,30.59411708155671
14,395,272,25.96150997149434
15,61,329,30.066592756745816
16,143,337,23.08679276123039
17,308,416,17.88854381999832
18,534,421,28.792360097775937
19,463,431,25.632011235952593
20,757,436,20.615528128088304
21,213,475,31.0
22,578,507,21.587033144922902
23,428,510,25.96150997149434
24,913,550,20.0
25,664,552,29.017236257093817
26,506,555,41.0
27,506,561,41.048751503547585
28,369,655,43.01162633521314
29,376,655,40.01249804748511
30,590,671,25.96150997149434
31,339,695,37.33630940518894
32,174,699,24.515301344262525
33,278,707,45.617978911828175
34,476,717,35.0
35,646,727,24.186773244895647
36,367,752,14.0
37,629,760,21.840329667841555
38,933,780,25.495097567963924
39,472,781,18.24828759089466
40,517,794,23.259406699226016
41,842,794,23.0
42,444,800,14.142135623730951
43,830,856,25.0
44,650,861,28.160255680657446
45,561,873,22.20360331117452
46,837,884,19.924858845171276
47,204,886,20.0
