node_id,x,y,radius
1,604,4,6.0
2,809,84,26.0
3,1099,126,24.166091947189145
4,897,137,22.627416997969522
5,777,155,14.317821063276353
6,40,299,16.492422502470642
7,7,300,8.54400374531753
8,75,312,19.924858845171276
9,923,481,23.0
10,1099,483,28.0178514522438
11,900,521,23.0
12,1087,526,28.460498941515414
13,19,557,25.553864678361276
14,60,559,22.090722034374522
15,420,597,22.135943621178654
16,1033,598,26.476404589747453
17,767,602,12.0
18,62,608,25.495097567963924
19,64,611,27.51363298439521
20,771,668,27.294688127912362
21,372,670,44.14748010928823
22,499,678,20.223748416156685
23,891,686,27.0
24,766,690,23.769728648009426
25,1090,699,23.0
26,403,700,66.06814663663572
27,417,738,80.62257748298549
28,1026,748,27.0
29,738,772,24.0
30,251,778,34.88552708502482
31,487,797,58.18934610390462
32,268,798,48.0
33,1023,804,29.0
34,732,821,30.805843601498726
35,824,828,25.96150997149434
36,774,847,25.0
37,1074,850,25.495097567963924
38,908,851,26.248809496813376
39,195,862,41.048751503547585
