node_id,x,y,radius
1,723,9,11.704699910719626
2,1001,127,33.52610922848042
3,134,129,30.364452901377952
4,318,164,20.396078054371138
5,481,166,23.706539182259394
6,813,204,31.144823004794873
7,61,367,31.953090617340916
8,242,501,24.351591323771842
9,16,560,22.135943621178654
10,438,571,30.01666203960727
11,260,674,19.0
12,869,684,36.49657518178932
13,630,689,30.805843601498726
14,327,704,36.0
15,195,705,28.160255680657446
16,334,743,42.0
17,887,761,26.019223662515376
18,455,781,26.0
19,265,800,30.805843601498726
20,1072,832,24.08318915758459
21,475,844,31.0
22,530,864,34.438350715445125
23,66,878,27.892651361962706
