node_id,x,y,radius
1,540,17,22.0
2,118,25,27.0
3,897,48,40.024992192379
4,1099,51,30.0
5,107,133,53.14132102234569
6,1106,171,30.23243291566195
7,575,221,35.510561809129406
8,716,235,49.64876634922564
9,196,344,57.706152185014034
10,191,603,63.0317380372777
11,224,607,63.245553203367585
12,664,701,51.0
13,964,760,31.0
14,1092,799,41.593268686170845
15,218,803,51.264022471905186
16,149,803,56.859475903318
17,1044,805,30.265491900843113
18,167,812,60.166435825965294
19,1009,818,37.013511046643494
20,874,843,61.0
21,165,849,55.57877292636101
22,309,850,42.190046219457976
23,1000,858,46.17358552246078
24,796,874,30.14962686336267
25,59,878,29.068883707497267
