node_id,x,y,radius
1,991,16,20.248456731316587
2,6,19,8.54400374531753
3,1107,53,20.0
4,42,84,48.30113870293329
5,52,104,60.00833275470999
6,54,138,55.00909015790027
7,616,149,22.135943621178654
8,128,151,60.07495318350236
9,263,159,31.25699921617557
10,368,163,29.0
11,326,170,35.4682957019364
12,349,178,41.593268686170845
13,190,185,63.245553203367585
14,511,199,30.14962686336267
15,482,206,38.600518131237564
16,479,217,38.07886552931954
17,967,306,38.0
18,918,319,47.0
19,666,332,43.01162633521314
20,1051,336,23.769728648009426
21,314,342,90.60905032059435
22,1104,344,32.526911934581186
23,669,352,40.19950248448356
24,769,355,56.824290580701486
25,340,359,105.07616285342742
26,549,367,60.0
27,652,418,47.0
28,494,460,120.07081243999309
29,360,467,121.26417442921878
30,444,467,122.20065466273084
31,514,473,101.0
32,609,540,38.27531841800928
33,951,577,8.94427190999916
34,1048,593,22.360679774997898
35,259,598,62.51399843235114
36,632,614,31.953090617340916
37,1102,632,17.0
38,855,639,17.804493814764857
39,998,638,31.622776601683793
40,544,676,62.16912416947821
41,975,710,22.0
42,856,720,30.14962686336267
43,853,745,30.870698080866262
44,84,766,26.248809496813376
45,180,771,46.09772228646444
46,548,772,53.150729063673246
47,871,804,17.0
48,29,808,30.59411708155671
49,544,823,55.90169943749474
50,1104,832,31.622776601683793
51,1041,842,17.0
52,853,859,20.8806130178211
53,854,884,20.223748416156685
54,626,889,15.811388300841896
55,1038,889,15.132745950421556
