node_id,x,y,radius
1,1094,58,34.713109915419565
2,228,71,30.463092423455635
3,170,128,31.953090617340916
4,317,146,23.53720459187964
5,490,156,32.28002478313795
6,453,207,33.83784863137726
7,245,208,23.40939982143925
8,39,244,28.160255680657446
9,491,322,25.0
10,43,355,33.1058907144937
11,237,478,23.08679276123039
12,433,533,27.018512172212592
13,16,571,17.26267650163207
14,433,577,28.635642126552707
15,275,674,28.160255680657446
16,625,679,31.0
17,322,680,28.0
18,799,683,42.720018726587654
19,207,693,21.095023109728988
20,331,740,24.331050121192877
21,261,789,31.400636936215164
22,75,872,31.78049716414141
