node_id,x,y,radius
1,31,27,28.0
2,139,28,29.0
3,432,28,29.0
4,176,117,29.410882339705484
5,161,146,24.166091947189145
6,553,171,30.4138126514911
7,467,203,27.294688127912362
8,1000,213,29.068883707497267
9,1081,219,25.495097567963924
10,96,225,26.68332812825267
11,166,226,29.614185789921695
12,46,241,31.016124838541646
13,597,249,27.51363298439521
14,835,304,25.709920264364882
15,610,360,25.179356624028344
16,57,397,18.027756377319946
17,546,410,25.96150997149434
18,219,463,27.073972741361768
19,431,502,25.0
20,557,609,28.653097563788805
21,471,622,23.323807579381203
22,157,630,23.0
23,353,632,36.6742416417845
24,389,645,36.22154055254967
25,569,661,24.0
26,394,672,33.54101966249684
27,448,694,32.55764119219941
28,178,699,25.179356624028344
29,246,707,29.154759474226502
30,452,710,37.21558813185679
31,496,726,37.64306044943742
32,645,737,33.54101966249684
33,648,737,32.984845004941285
34,405,741,32.2490309931942
35,251,750,29.0
36,496,760,37.0
37,405,768,32.0
38,453,786,22.02271554554524
39,866,791,27.459060435491963
40,306,801,26.30589287593181
41,553,810,36.124783736376884
42,534,810,36.05551275463989
43,44,811,27.202941017470888
44,568,830,36.138621999185304
45,627,834,35.014282800023196
46,628,847,36.6742416417845
47,208,849,21.540659228538015
48,843,855,26.92582403567252
49,280,868,17.26267650163207
