node_id,x,y,radius
1,1097,37,31.78049716414141
2,11,64,14.866068747318506
3,998,180,24.0
4,56,233,36.87817782917155
5,534,240,28.460498941515414
6,565,265,24.351591323771842
7,191,269,23.769728648009426
8,397,278,28.0
9,304,294,22.0
10,64,335,29.154759474226502
11,142,338,26.019223662515376
12,782,373,25.0
13,536,397,29.274562336608895
14,781,418,30.463092423455635
15,527,430,24.186773244895647
16,464,437,19.6468827043885
17,229,504,55.0
18,580,512,20.0
19,426,515,26.92582403567252
20,229,517,55.0
21,278,541,33.24154027718932
22,888,553,27.0
23,665,554,30.0
24,500,557,40.792156108742276
25,500,560,41.30375285612676
26,398,644,22.561028345356956
27,1072,657,29.5296461204668
28,157,680,32.55764119219941
29,398,681,21.0
30,589,681,25.317977802344327
31,157,687,31.144823004794873
32,516,699,21.0
33,351,708,28.460498941515414
34,456,710,19.0
35,645,726,27.0
36,471,738,19.697715603592208
37,630,763,23.53720459187964
38,835,793,22.561028345356956
39,242,796,13.601470508735444
40,823,854,19.0
41,646,861,28.0
42,557,868,19.026297590440446
43,204,882,11.0
44,605,881,21.02379604162864
45,838,889,14.0
