node_id,x,y,radius
1,1093,59,36.138621999185304
2,235,71,31.78049716414141
3,174,127,33.83784863137726
4,318,144,23.08679276123039
5,493,152,32.57299494980466
6,243,205,21.02379604162864
7,456,206,34.058772731852805
8,43,245,26.0
9,491,320,26.1725046566048
10,44,356,31.76476034853718
11,234,475,23.769728648009426
12,432,526,25.96150997149434
13,15,572,17.0
14,431,580,26.1725046566048
15,278,672,31.016124838541646
16,623,676,32.38826948140329
17,312,676,29.0
18,791,683,42.04759208325728
19,799,685,42.485291572496
20,209,691,19.235384061671343
21,327,735,19.697715603592208
22,259,788,29.274562336608895
23,74,866,29.068883707497267
