node_id,x,y,radius
1,728,11,14.560219778561036
2,113,81,19.924858845171276
3,112,136,28.460498941515414
4,317,171,20.248456731316587
5,812,200,37.64306044943742
6,59,372,31.575306807693888
7,241,507,24.0
8,17,558,25.45584412271571
9,879,690,36.124783736376884
10,635,697,29.068883707497267
11,29,704,35.4400902933387
12,188,708,26.68332812825267
13,477,736,26.40075756488817
14,340,741,44.10215414239989
15,365,744,43.657759905886145
16,882,757,34.132096331752024
17,197,793,37.57658845611187
18,449,797,24.73863375370596
19,53,798,29.68164415931166
20,263,805,28.0
21,1068,831,29.274562336608895
22,470,839,32.0
23,698,854,24.73863375370596
24,573,864,40.0
25,62,881,22.80350850198276
26,152,885,25.059928172283335
