node_id,x,y,radius
1,807,9,10.770329614269007
2,173,81,11.0
3,1072,94,29.0
4,216,102,19.0
5,216,165,31.0
6,188,168,25.317977802344327
7,1080,175,22.0
8,22,182,23.08679276123039
9,373,194,24.331050121192877
10,972,196,30.463092423455635
11,369,218,26.92582403567252
12,53,221,26.0
13,1110,246,18.0
14,270,251,22.0
15,991,253,30.870698080866262
16,8,254,9.219544457292887
17,308,271,17.0
18,148,310,17.08800749063506
19,1104,315,29.068883707497267
20,712,320,20.12461179749811
21,309,322,15.811388300841896
22,765,324,18.788294228055936
23,736,335,18.027756377319946
24,837,337,13.341664064126334
25,990,380,21.840329667841555
26,963,403,15.033296378372908
27,449,404,19.0
28,604,417,18.0
29,532,425,20.396078054371138
30,1116,431,14.317821063276353
31,1002,445,30.01666203960727
32,995,446,28.160255680657446
33,606,456,18.110770276274835
34,335,461,18.439088914585774
35,538,485,26.1725046566048
36,377,487,10.0
37,587,491,30.59411708155671
38,696,493,22.20360331117452
39,371,517,21.540659228538015
40,490,530,13.92838827718412
41,588,531,30.0
42,392,538,19.4164878389476
43,624,541,27.073972741361768
44,116,551,25.019992006393608
45,311,570,24.020824298928627
46,638,578,32.0624390837628
47,544,580,13.341664064126334
48,656,585,38.2099463490856
49,953,593,26.0
50,791,597,23.194827009486403
51,301,605,19.0
52,582,621,14.0
53,253,627,13.0
54,143,636,26.832815729997478
55,200,643,19.0
56,91,676,26.019223662515376
57,203,682,17.46424919657298
58,694,687,17.11724276862369
59,638,760,21.0
60,878,769,20.591260281974
61,111,776,13.0
62,784,793,29.0
63,829,793,29.068883707497267
64,13,800,17.08800749063506
65,636,812,14.0
66,864,825,22.02271554554524
67,396,836,22.135943621178654
68,657,862,15.264337522473747
69,663,874,16.278820596099706
70,733,877,29.966648127543394
71,416,892,11.40175425099138
