node_id,x,y,radius
1,948,23,27.0
2,803,181,13.92838827718412
3,539,261,20.8806130178211
4,929,263,40.162171256046406
5,321,267,20.8806130178211
6,315,364,28.178005607210743
7,801,376,26.0
8,520,383,17.0
9,44,384,23.345235059857504
10,225,408,23.259406699226016
11,420,455,33.95585369269929
12,1053,497,28.861739379323623
13,617,500,31.144823004794873
14,540,519,23.769728648009426
15,182,568,28.460498941515414
16,142,588,38.63935817272331
17,26,599,32.0
18,489,655,30.528675044947494
19,11,687,13.152946437965905
20,788,692,26.019223662515376
21,1091,713,28.635642126552707
22,558,750,24.73863375370596
23,402,779,13.152946437965905
24,477,779,14.866068747318506
25,896,812,30.066592756745816
26,679,818,25.0
27,220,835,25.0
28,277,846,20.615528128088304
29,121,848,18.0
30,55,852,21.540659228538015
31,833,871,33.0
32,448,884,14.7648230602334
33,189,887,17.0
