node_id,x,y,radius
1,128,38,40.792156108742276
2,776,41,39.56008088970496
3,724,139,35.05709628591621
4,882,166,56.356011214421486
5,981,218,68.3593446428504
6,266,328,62.297672508690084
7,979,422,43.0
8,922,491,33.015148038438355
9,1065,523,68.00735254367721
10,789,525,35.014282800023196
11,946,545,46.389654018972806
12,838,594,38.0
13,891,596,39.45883931389772
14,1098,649,34.0147027033899
15,758,691,60.802960454241045
16,705,793,78.91767862779544
17,713,825,80.49844718999243
18,55,839,65.86349520030045
19,755,849,45.5411901469428
