node_id,x,y,radius
1,993,17,21.840329667841555
2,9,20,11.704699910719626
3,1107,50,20.0
4,43,92,52.354560450833695
5,990,93,17.08800749063506
6,48,103,55.54277630799526
7,50,136,52.0
8,177,173,60.53924347066124
9,179,174,61.98386886924694
10,369,200,30.59411708155671
11,370,205,29.017236257093817
12,487,217,27.0
13,474,225,36.138621999185304
14,403,274,41.0
15,398,279,45.17742799230607
16,961,308,43.104524124504614
17,945,313,47.265209192385896
18,319,339,91.44397191723465
19,340,346,96.0
20,715,372,51.0
21,619,388,84.48076704197234
22,571,388,89.02246907382428
23,515,468,106.30145812734649
24,367,486,128.2653499585917
25,427,486,125.29964086141668
26,609,543,34.17601498127012
27,1056,594,23.259406699226016
28,630,612,26.476404589747453
29,1001,637,32.57299494980466
30,856,640,19.1049731745428
31,541,680,58.18934610390462
32,974,712,26.019223662515376
33,924,715,20.223748416156685
34,863,719,28.0
35,856,751,26.570660511172846
36,545,776,56.00892785976178
37,177,786,44.28317965096906
38,872,801,19.0
39,543,824,57.0701322935211
40,1103,833,31.304951684997057
41,1045,842,17.0
42,851,850,18.973665961010276
43,855,884,20.223748416156685
44,1041,889,15.524174696260024
