node_id,x,y,radius
1,546,20,24.73863375370596
2,116,25,27.0
3,1062,36,41.14608122288197
4,903,39,38.91015291668744
5,1103,49,25.495097567963924
6,101,132,55.036351623268054
7,575,224,38.47076812334269
8,710,242,50.15974481593781
9,193,344,57.584720195551874
10,189,610,62.07253821135398
11,222,616,60.92618484691127
12,457,699,42.05948168962618
13,655,704,48.0
14,439,787,33.0
15,148,800,56.61271941887264
16,195,813,62.289646009589745
17,1010,815,45.60701700396552
18,174,816,65.37583651472461
19,879,843,71.58910531638176
20,1007,856,48.27007354458868
21,297,859,48.08326112068523
22,47,879,25.179356624028344
