node_id,x,y,radius
1,363,15,18.0
2,177,19,13.0
3,539,64,16.0
4,867,109,20.591260281974
5,331,121,18.027756377319946
6,1059,122,39.20459156782532
7,1059,126,39.20459156782532
8,506,165,17.0
9,1000,178,24.041630560342615
10,1090,182,19.0
11,940,186,25.632011235952593
12,656,204,22.135943621178654
13,1009,222,14.317821063276353
14,948,238,18.0
15,989,245,21.0
16,49,261,19.0
17,316,280,17.08800749063506
18,222,285,14.866068747318506
19,6,298,8.94427190999916
20,223,300,13.92838827718412
21,354,299,14.866068747318506
22,565,323,18.0
23,492,330,14.866068747318506
24,899,336,17.72004514666935
25,280,339,7.0710678118654755
26,855,339,17.46424919657298
27,751,340,17.46424919657298
28,1004,341,12.529964086141668
29,101,347,23.769728648009426
30,1018,357,16.0
31,323,363,12.083045973594572
32,905,365,12.0
33,969,376,17.029386365926403
34,233,388,20.396078054371138
35,757,401,16.55294535724685
36,1010,405,24.041630560342615
37,100,406,23.0
38,991,405,23.08679276123039
39,837,409,20.0
40,805,414,19.1049731745428
41,871,415,20.09975124224178
42,177,425,23.345235059857504
43,1114,430,14.317821063276353
44,264,430,16.492422502470642
45,736,457,18.027756377319946
46,193,465,22.135943621178654
47,688,467,18.110770276274835
48,809,472,20.615528128088304
49,761,485,19.026297590440446
50,180,501,12.0
51,645,530,9.848857801796104
52,860,549,20.024984394500787
53,717,565,16.1245154965971
54,132,570,22.0
55,718,598,19.697715603592208
56,170,613,20.0
57,731,645,25.0
58,828,650,21.587033144922902
59,43,658,9.055385138137417
60,107,704,23.021728866442675
61,1070,756,35.0
62,747,794,32.28002478313795
63,864,825,24.73863375370596
64,701,830,17.46424919657298
65,354,841,37.0
66,354,867,42.941821107167776
67,902,874,20.8806130178211
68,239,879,26.92582403567252
