node_id,x,y,radius
1,821,52,52.0
2,875,52,53.009433122794285
3,942,124,48.0
4,811,141,50.32891812864648
5,1079,155,47.0
6,710,553,31.016124838541646
7,920,667,94.847245611035
8,1069,675,59.53990258641679
9,810,691,84.01190391843289
10,1084,717,44.721359549995796
11,268,747,40.01249804748511
12,417,753,30.0
13,762,766,80.39900496896712
14,337,767,36.40054944640259
15,81,854,43.829214001622255
16,803,856,37.656340767525464
17,82,858,44.77722635447622
18,891,880,27.730849247724095
19,183,881,23.345235059857504
20,444,886,20.0
21,943,887,21.840329667841555
