node_id,x,y,radius
1,299,26,31.76476034853718
2,756,38,38.63935817272331
3,120,40,49.193495504995376
4,807,44,29.0
5,840,102,20.0
6,731,126,38.3275357934736
7,136,131,48.010415536631214
8,828,172,36.6742416417845
9,1056,238,53.665631459994955
10,942,243,57.723478758647246
11,962,267,66.40030120413611
12,288,342,50.48762224545735
13,991,487,97.74456506629922
14,796,543,70.83078426785913
15,1109,580,19.313207915827967
16,762,651,50.15974481593781
17,648,787,66.49060083951716
18,212,875,29.068883707497267
19,1106,886,19.235384061671343
