node_id,x,y,radius
1,743,35,36.0
2,812,38,25.495097567963924
3,319,51,52.172789842982326
4,203,52,53.9351462406472
5,348,59,59.135437767890075
6,146,66,80.05623023850174
7,838,131,37.44329045369811
8,820,157,47.0
9,890,254,62.20128616033595
10,882,255,64.32728814430156
11,1031,259,52.773099207835045
12,37,361,38.0
13,970,474,70.09279563550022
14,1066,483,64.8459713474939
15,1022,483,76.53757247260981
16,803,524,67.60177512462228
17,992,781,10.04987562112089
18,604,797,37.013511046643494
19,1088,826,27.202941017470888
20,998,832,15.0
21,1090,837,28.635642126552707
22,663,866,38.63935817272331
23,1089,874,27.0
24,203,875,29.0
