node_id,x,y,radius
1,989,8,10.770329614269007
2,750,22,24.186773244895647
3,741,189,34.88552708502482
4,292,209,29.017236257093817
5,269,211,29.274562336608895
6,720,215,32.202484376209235
7,508,347,24.041630560342615
8,344,376,28.160255680657446
9,43,378,27.0
10,1054,518,24.698178070456937
11,21,564,30.610455730027933
12,407,575,18.439088914585774
13,292,640,28.0
14,323,641,28.442925306655784
15,609,657,26.68332812825267
16,885,698,22.360679774997898
17,163,720,19.0
18,455,738,34.17601498127012
19,450,739,33.734255586866
20,164,787,31.32091952673165
21,638,790,35.90264614203248
22,647,796,46.09772228646444
23,445,813,31.76476034853718
24,195,814,34.0147027033899
25,57,821,30.265491900843113
26,333,840,43.32435804486894
27,348,840,40.311288741492746
28,1068,842,35.90264614203248
29,275,856,29.0
30,355,858,33.0
31,782,865,31.32091952673165
32,465,876,29.410882339705484
33,646,878,31.906112267087632
34,57,879,25.0
35,194,882,23.345235059857504
