node_id,x,y,radius
1,740,16,19.4164878389476
2,48,103,41.0
3,744,185,30.083217912982647
4,807,196,35.11409973215888
5,309,198,26.1725046566048
6,730,199,26.1725046566048
7,1082,232,24.515301344262525
8,790,268,31.064449134018133
9,49,377,32.89376840679705
10,19,558,27.018512172212592
11,421,561,23.0
12,948,577,31.78049716414141
13,617,638,22.0
14,883,699,33.734255586866
15,458,709,23.259406699226016
16,24,714,32.202484376209235
17,173,715,23.194827009486403
18,340,719,27.784887978899608
19,413,724,28.0
20,392,725,28.861739379323623
21,469,740,23.40939982143925
22,661,747,40.01249804748511
23,451,755,20.248456731316587
24,325,763,24.73863375370596
25,661,778,42.42640687119285
26,169,782,33.015148038438355
27,374,786,22.847319317591726
28,379,807,25.495097567963924
29,55,807,29.966648127543394
30,190,808,34.785054261852174
31,536,813,30.4138126514911
32,650,814,38.48376280978771
33,264,815,24.0
34,1067,835,33.0
35,472,850,40.0
36,514,850,41.773197148410844
37,653,863,31.25699921617557
38,365,867,23.08679276123039
39,274,868,26.0
40,524,869,31.25699921617557
41,183,880,27.313000567495326
