node_id,x,y,radius
1,721,7,9.055385138137417
2,1097,45,32.55764119219941
3,1014,127,32.0
4,319,158,23.08679276123039
5,481,168,28.653097563788805
6,28,238,28.635642126552707
7,1102,248,22.67156809750927
8,63,368,31.78049716414141
9,240,496,25.298221281347036
10,760,524,15.524174696260024
11,15,561,19.924858845171276
12,439,571,30.0
13,262,676,21.587033144922902
14,856,683,36.05551275463989
15,629,688,31.400636936215164
16,326,699,35.0
17,197,704,28.861739379323623
18,332,742,40.0
19,887,757,23.40939982143925
20,456,776,27.018512172212592
21,265,797,31.32091952673165
22,1073,833,23.0
23,480,850,28.160255680657446
24,525,866,34.785054261852174
25,69,877,30.59411708155671
