node_id,x,y,radius
1,1096,50,33.95585369269929
2,1023,126,30.01666203960727
3,318,154,24.515301344262525
4,483,166,30.4138126514911
5,31,238,28.792360097775937
6,1107,249,24.839484696748443
7,65,369,29.832867780352597
8,239,491,25.96150997149434
9,438,543,29.427877939124322
10,15,562,17.72004514666935
11,438,572,30.01666203960727
12,265,677,23.021728866442675
13,628,686,31.25699921617557
14,803,685,40.0
15,325,693,32.2490309931942
16,200,701,27.892651361962706
17,331,741,38.0
18,453,770,31.32091952673165
19,809,770,24.698178070456937
20,264,795,32.38826948140329
21,1075,835,20.615528128088304
22,494,862,25.942243542145693
23,520,871,29.274562336608895
24,70,876,31.04834939252005
