node_id,x,y,radius
1,850,19,22.0
2,345,53,26.0
3,370,53,26.68332812825267
4,319,59,23.706539182259394
5,843,80,18.027756377319946
6,381,93,17.0
7,687,101,19.924858845171276
8,691,102,20.09975124224178
9,1038,114,25.079872407968907
10,850,116,18.110770276274835
11,632,120,13.92838827718412
12,1103,127,26.0
13,1068,127,26.0
14,560,137,23.0
15,914,161,21.37755832643195
16,778,200,14.317821063276353
17,630,202,12.36931687685298
18,886,213,14.0
19,799,216,15.297058540778355
20,750,221,14.7648230602334
21,167,341,10.0
22,112,407,25.298221281347036
23,835,409,12.529964086141668
24,899,421,28.231188426986208
25,891,424,23.08679276123039
26,965,442,24.0
27,145,446,23.40939982143925
28,1062,445,27.0
29,190,447,22.20360331117452
30,6,457,8.94427190999916
31,867,458,20.8806130178211
32,997,490,43.0
33,1012,490,43.41658669218482
34,122,538,17.0
35,922,564,24.166091947189145
36,1087,566,20.0
37,766,578,25.0
38,765,590,24.186773244895647
39,87,604,29.410882339705484
40,104,609,24.515301344262525
41,718,613,16.0
42,112,636,17.72004514666935
43,804,671,19.209372712298546
44,726,681,18.0
45,768,691,21.37755832643195
46,1103,702,23.259406699226016
47,11,703,12.0
48,38,705,12.041594578792296
49,414,736,27.202941017470888
50,1038,747,32.0
51,762,751,23.021728866442675
52,707,753,14.866068747318506
53,366,780,53.9351462406472
54,1028,800,28.0
55,261,821,17.46424919657298
56,355,822,64.28063471995279
57,737,844,21.587033144922902
58,749,844,22.090722034374522
59,302,846,39.05124837953327
60,870,846,23.259406699226016
61,921,854,20.396078054371138
62,180,879,29.732137494637012
63,505,882,21.37755832643195
64,754,887,18.0
