node_id,x,y,radius
1,933,29,33.0
2,805,195,17.26267650163207
3,211,209,21.840329667841555
4,1119,260,12.206555615733702
5,927,270,34.20526275297414
6,48,386,22.80350850198276
7,808,398,29.410882339705484
8,228,410,25.0
9,421,469,32.28002478313795
10,1054,493,28.0
11,603,507,27.0
12,534,524,27.202941017470888
13,194,571,27.51363298439521
14,330,570,50.21951811795888
15,330,592,47.0
16,150,602,38.62641583165593
17,27,616,37.21558813185679
18,487,662,27.0
19,156,664,29.0
20,19,686,21.37755832643195
21,785,690,28.0178514522438
22,1084,711,31.953090617340916
23,898,767,28.635642126552707
24,355,776,21.0
25,404,790,21.0
26,464,795,24.186773244895647
27,898,816,30.4138126514911
28,658,830,21.0
29,226,837,24.0
30,277,837,24.73863375370596
31,452,842,21.0
32,110,856,25.96150997149434
33,37,858,21.0
34,454,880,27.730849247724095
35,196,888,16.0
36,610,896,9.0
