node_id,x,y,radius
1,826,55,55.326304774492215
2,876,55,56.0
3,934,104,44.94441010848846
4,812,123,51.0
5,1069,133,40.718546143004666
6,755,662,58.60034129593445
7,1017,692,52.80151512977634
8,922,722,61.68468205316454
9,419,759,34.0
10,274,766,46.0
11,323,774,44.64302857109943
12,737,786,62.64982043070834
13,802,792,61.0
14,956,822,14.142135623730951
15,812,829,50.039984012787215
16,825,837,41.012193308819754
17,85,854,42.05948168962618
18,916,861,36.22154055254967
19,88,864,42.37924020083418
20,916,868,37.013511046643494
21,844,875,30.083217912982647
22,184,882,22.0
