node_id,x,y,radius
1,997,19,23.08679276123039
2,9,25,10.770329614269007
3,1107,38,20.0
4,1114,113,14.035668847618199
5,100,168,36.05551275463989
6,167,173,42.485291572496
7,196,187,49.03060268852505
8,204,212,40.311288741492746
9,397,246,53.665631459994955
10,377,247,41.10960958218893
11,289,260,30.0
12,431,283,50.44799302251776
13,302,292,44.04543109109048
14,960,320,51.62363799656123
15,665,325,26.1725046566048
16,297,327,55.00909015790027
17,776,340,26.248809496813376
18,366,362,48.010415536631214
19,559,363,58.008620049092706
20,525,363,58.137767414994535
21,335,373,65.79513659838392
22,782,376,32.984845004941285
23,627,440,59.033888572581766
24,607,443,62.0
25,330,491,63.56099432828282
26,568,520,60.0
27,420,548,104.92378186092989
28,372,548,104.80935072788114
29,443,556,104.546640309481
30,974,567,18.0
31,951,570,17.46424919657298
32,1096,603,22.0
33,276,605,59.22837157984339
34,283,612,67.72001181334805
35,1096,625,21.213203435596427
36,1040,636,22.20360331117452
37,860,646,24.758836806279895
38,906,646,11.704699910719626
39,865,654,21.095023109728988
40,537,696,57.0
41,940,715,22.561028345356956
42,978,714,24.73863375370596
43,896,734,18.0
44,203,738,40.607881008493905
45,538,758,56.0357029044876
46,800,778,15.132745950421556
47,887,796,19.849433241279208
48,172,799,48.08326112068523
49,536,831,54.037024344425184
50,809,837,24.515301344262525
51,843,837,24.331050121192877
52,1103,840,25.079872407968907
53,1054,850,21.0
54,204,885,19.0
55,1050,885,20.0
56,864,887,16.0
