node_id,x,y,radius
1,931,29,32.0
2,803,198,20.8806130178211
3,207,211,20.12461179749811
4,1115,268,13.601470508735444
5,925,273,31.25699921617557
6,50,387,23.769728648009426
7,810,407,27.0
8,226,417,26.68332812825267
9,420,472,31.016124838541646
10,1055,491,28.284271247461902
11,600,509,26.0
12,534,527,26.476404589747453
13,293,556,33.24154027718932
14,329,567,45.0
15,197,571,27.202941017470888
16,241,573,22.0
17,329,601,43.0
18,151,606,37.33630940518894
19,27,623,37.44329045369811
20,157,663,28.0
21,485,663,26.019223662515376
22,23,683,25.0
23,784,689,28.0
24,1082,710,31.622776601683793
25,899,768,28.284271247461902
26,356,783,26.0
27,398,791,23.345235059857504
28,462,799,24.596747752497688
29,898,814,31.622776601683793
30,655,834,20.0
31,226,836,24.0
32,276,836,23.345235059857504
33,447,847,24.186773244895647
34,33,862,22.0
35,837,871,34.48187929913333
36,449,879,26.92582403567252
37,458,881,26.40075756488817
38,195,888,16.0
39,609,897,8.94427190999916
