node_id,x,y,radius
1,868,9,11.40175425099138
2,162,11,12.36931687685298
3,675,25,27.0
4,8,36,11.40175425099138
5,115,54,25.179356624028344
6,92,54,25.019992006393608
7,156,71,20.0
8,1085,91,42.1070065428546
9,58,125,20.396078054371138
10,161,135,20.396078054371138
11,1085,136,43.93176527297759
12,361,180,21.02379604162864
13,14,185,16.0
14,57,185,34.828149534535996
15,61,187,35.608987629529715
16,992,189,29.0
17,844,194,28.160255680657446
18,999,262,25.942243542145693
19,303,341,23.259406699226016
20,231,343,30.870698080866262
21,133,349,31.04834939252005
22,512,349,15.652475842498529
23,1000,381,20.591260281974
24,301,382,20.223748416156685
25,561,409,18.0
26,629,416,22.090722034374522
27,445,457,25.709920264364882
28,519,466,24.515301344262525
29,400,466,23.345235059857504
30,523,487,24.596747752497688
31,21,491,27.80287754891569
32,65,522,24.73863375370596
33,445,565,19.0
34,376,580,39.824615503479755
35,938,584,37.64306044943742
36,373,590,41.593268686170845
37,382,605,28.160255680657446
38,505,608,22.80350850198276
39,483,608,21.0
40,737,612,16.0
41,1105,614,29.5296461204668
42,544,633,21.095023109728988
43,984,635,39.81205847478876
44,316,655,24.166091947189145
45,364,661,17.0
46,543,676,15.132745950421556
47,456,697,16.1245154965971
48,563,700,17.0
49,648,718,24.08318915758459
50,985,723,32.55764119219941
51,587,762,20.615528128088304
52,776,781,27.51363298439521
53,50,836,18.0
54,763,855,25.0
55,700,867,18.0
56,764,884,20.0
57,701,886,18.0
